"siteid_07"	"sampling_event"	"visit_no"	"day"	"month"	"year"	"lat"	"lon"	"state"	"EPA_reg"	"ECO9"	"HUC2"	"HUC8"	"lake_origin"	"area_km2"	"perim_km"	"elevation_m"	"depthmax_m"	"SLD"	"WGT"	"secchi_m"	"clear_to_bottom"	"siteid_12"	"site_id"	"sampled_depthmax_m"	"resampled"
"1911"	""	"NLA12_IN-126-2012-1"	1	31	8	2012	39.03667912	-85.68019805	"IN"	"region_5"	"TPL"	"5"	"5120207"	"man_made"	0.06354854858	1.456222026	205.58	NA	1.62955808630543	19.97556585	0.45	0	"NLA12_IN-126"	"NLA12_IN-126"	2.9	0
"1912"	""	"NLA12_IN-127-2012-1"	1	31	7	2012	39.25666178	-86.37285788	"IN"	"region_5"	"SAP"	"5"	"5120202"	"man_made"	5.92288877	24.00982894	191.88	NA	2.78302652422059	3.829073692	0.55	0	"NLA12_IN-127"	"NLA12_IN-127"	6	0
"1913"	""	"NLA12_IN-128-2012-1"	1	26	7	2012	41.28458229	-85.69379508	"IN"	"region_5"	"UMW"	"5"	"5120106"	"natural"	0.4905708786	3.209999592	253.16	NA	1.29285304674302	4.906636023	2.4	0	"NLA12_IN-128"	"NLA12_IN-128"	7.5	0
"1914"	""	"NLA12_IN-128-2012-2"	2	17	8	2012	41.28458229	-85.69379508	"IN"	"region_5"	"UMW"	"5"	"5120106"	"natural"	0.4905708786	3.209999592	253.16	NA	1.29285304674302	4.906636023	3.05	0	"NLA12_IN-128"	"NLA12_IN-128"	7.9	0
"1915"	""	"NLA12_IN-130-2012-1"	1	1	8	2012	38.12291459	-86.64595821	"IN"	"region_5"	"SAP"	"5"	"5140201"	"man_made"	0.5532295042	5.31821733	139.07	NA	2.01701200089476	3.829073692	2.1	0	"NLA12_IN-130"	"NLA12_IN-130"	6.8	0
"1916"	""	"NLA12_IN-131-2012-1"	1	5	9	2012	39.45359873	-87.19347607	"IN"	"region_5"	"TPL"	"5"	"5120111"	"man_made"	0.1333233781	3.184886324	216.39	NA	2.46057070672323	8.10995549	8.5	0	"NLA12_IN-131"	"NLA12_IN-131"	12.5	0
"1917"	""	"NLA12_IN-134-2012-1"	1	6	8	2012	41.4463142	-87.16882512	"IN"	"region_5"	"TPL"	"4"	"4040001"	"natural"	0.04321379985	0.798885887	233.11	NA	1.08409811423688	19.97556585	0.99	0	"NLA12_IN-134"	"NLA12_IN-134"	9.9	0
"1918"	""	"NLA12_IN-135-2012-1"	1	18	9	2012	38.30624409	-87.31604402	"IN"	"region_5"	"TPL"	"5"	"5120209"	"man_made"	0.05110705271	1.721055358	132.96	NA	2.14758068583423	19.97556585	1.7	0	"NLA12_IN-135"	"NLA12_IN-135"	8	0
"1919"	""	"NLA12_IN-142-2012-1"	1	29	8	2012	38.6607598	-85.75451022	"IN"	"region_5"	"TPL"	"5"	"5120207"	"man_made"	0.1788193818	2.657244285	168.49	NA	1.77263473496383	8.10995549	0.425	0	"NLA12_IN-142"	"NLA12_IN-142"	0.9	0
"1920"	""	"NLA12_IN-144-2012-1"	1	8	8	2012	41.27216801	-85.53933209	"IN"	"region_5"	"UMW"	"5"	"5120106"	"natural"	0.7976723127	6.787075945	272.66	NA	2.14370745300244	3.829073692	1.55	0	"NLA12_IN-144"	"NLA12_IN-144"	27.5	0
"1921"	""	"NLA12_IN-145-2012-1"	1	13	8	2012	41.71697825	-85.65916761	"IN"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.09506814738	1.336289067	260.87	NA	1.22258191663384	19.97556585	0.45	0	"NLA12_IN-145"	"NLA12_IN-145"	2.2	0
"1922"	""	"NLA12_IN-146-2012-1"	1	18	7	2012	39.18592631	-86.34303669	"IN"	"region_5"	"SAP"	"5"	"5120208"	"man_made"	0.470709968	5.276493514	180.28	NA	2.16952060400817	4.906636023	2.8	0	"NLA12_IN-146"	"NLA12_IN-146"	7.5	0
"1923"	""	"NLA12_IN-147-2012-1"	1	2	8	2012	40.15369416	-85.64595131	"IN"	"region_5"	"TPL"	"5"	"5120201"	"man_made"	0.01956428257	0.524480907	264.21	NA	1.05777375555795	140.0869565	0.19	0	"NLA12_IN-147"	"NLA12_IN-147"	0.6	0
"1924"	""	"NLA12_IN-155-2012-1"	1	19	9	2012	39.05599546	-87.14618915	"IN"	"region_5"	"TPL"	"5"	"5120202"	"man_made"	0.03583425647	1.050495318	162.06	NA	1.56545284523453	140.0869565	6.45	0	"NLA12_IN-155"	"NLA12_IN-155"	8.9	0
"1925"	""	"NLA12_IN-159-2012-1"	1	10	8	2012	39.77712835	-86.53665008	"IN"	"region_5"	"TPL"	"5"	"5120201"	"man_made"	0.05286846482	1.28070547	277.56	NA	1.57125250324707	19.97556585	0.85	0	"NLA12_IN-159"	"NLA12_IN-159"	4	0
"1926"	""	"NLA12_IN-160-2012-1"	1	25	7	2012	41.32176444	-85.76856768	"IN"	"region_5"	"UMW"	"5"	"5120106"	"natural"	0.1212058285	1.320546445	253.16	NA	1.07000792952749	8.10995549	2.2	0	"NLA12_IN-160"	"NLA12_IN-160"	6	0
"1927"	""	"NLA12_IN-162-2012-1"	1	6	9	2012	39.08573146	-86.05904543	"IN"	"region_5"	"TPL"	"5"	"5120206"	"man_made"	0.05574681425	1.1366989	192.96	NA	1.35809603336263	19.97556585	0.925	0	"NLA12_IN-162"	"NLA12_IN-162"	3.3	0
"1928"	""	"NLA12_IN-163-2012-1"	1	17	8	2012	39.83839159	-86.30451512	"IN"	"region_5"	"TPL"	"5"	"5120201"	"man_made"	4.735328678	29.25422688	240.67	NA	3.79235189374326	3.829073692	0.75	0	"NLA12_IN-163"	"NLA12_IN-163"	8.5	0
"1929"	""	"NLA12_IN-164-2012-1"	1	8	8	2012	41.13163711	-86.26617418	"IN"	"region_5"	"UMW"	"5"	"5120106"	"natural"	0.04458459741	0.867701398	245.85	NA	1.15923888490363	19.97556585	3.35	0	"NLA12_IN-164"	"NLA12_IN-164"	7.9	0
"1930"	""	"NLA12_IN-166-2012-1"	1	7	8	2012	40.9751033	-87.51101929	"IN"	"region_5"	"TPL"	"7"	"7120002"	"man_made"	3.250384875	14.45000168	200.68	NA	2.26097401636961	3.829073692	1	0	"NLA12_IN-166"	"NLA12_IN-166"	1.5	0
"1931"	""	"NLA12_IN-171-2012-1"	1	20	8	2012	39.26151083	-86.11289562	"IN"	"region_5"	"SAP"	"5"	"5120208"	"man_made"	0.09520704013	1.687834435	217.18	NA	1.54308688176088	19.97556585	1.375	0	"NLA12_IN-171"	"NLA12_IN-171"	5.5	0
"1932"	""	"NLA12_IN-172-2012-1"	1	25	7	2012	41.38935735	-85.83056287	"IN"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.7351380345	4.459647505	252.87	NA	1.4672737724227	3.829073692	4.7	0	"NLA12_IN-172"	"NLA12_IN-172"	14	0
"1933"	""	"NLA12_IN-174-2012-1"	1	20	8	2012	38.00054365	-87.34409037	"IN"	"region_5"	"TPL"	"5"	"5140201"	"man_made"	0.3822779306	11.3942367	118.43	NA	5.19865134596581	4.906636023	2.25	0	"NLA12_IN-174"	"NLA12_IN-174"	11.3	0
"1934"	""	"NLA12_IN-179-2012-1"	1	14	8	2012	39.76766233	-85.75665952	"IN"	"region_5"	"TPL"	"5"	"5120204"	"man_made"	0.05289581836	1.07850374	257.48	NA	1.32283614552626	19.97556585	0.425	0	"NLA12_IN-179"	"NLA12_IN-179"	2.6	0
"1935"	""	"NLA12_IN-180-2012-1"	1	21	8	2012	37.9689899	-87.76969281	"IN"	"region_5"	"TPL"	"5"	"5120113"	"man_made"	0.0612960706	1.273340002	129.57	NA	1.45085206842918	19.97556585	1.25	0	"NLA12_IN-180"	"NLA12_IN-180"	6	0
"1936"	""	"NLA12_IN-183-2012-1"	1	7	9	2012	38.73981144	-86.99601089	"IN"	"region_5"	"TPL"	"5"	"5120202"	"man_made"	0.1044501869	1.538782828	149.98	NA	1.34312919242837	8.10995549	0.55	0	"NLA12_IN-183"	"NLA12_IN-183"	0.5	0
"1937"	""	"NLA12_IN-185-2012-1"	1	16	8	2012	41.32762286	-85.45633739	"IN"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.1674849991	2.127232864	268.99	NA	1.46629766921331	8.10995549	1.05	0	"NLA12_IN-185"	"NLA12_IN-185"	5	0
"1938"	""	"NLA12_IN-186-2012-1"	1	16	8	2012	41.72566548	-85.4639434	"IN"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.4524791312	2.670447068	256.81	NA	1.11990134209248	4.906636023	2.65	0	"NLA12_IN-186"	"NLA12_IN-186"	13.5	0
"1939"	""	"NLA12_IN-187-2012-1"	1	14	8	2012	41.74894691	-84.84254259	"IN"	"region_5"	"TPL"	"4"	"4100003"	"natural"	0.1083780673	1.388566064	315.89	NA	1.18984643593668	8.10995549	2.85	0	"NLA12_IN-187"	"NLA12_IN-187"	6.2	0
"1940"	""	"NLA12_IN-191-2012-1"	1	30	8	2012	38.93722484	-85.19511755	"IN"	"region_5"	"TPL"	"5"	"5090203"	"man_made"	0.04034012448	1.072668276	278.42	NA	1.50657892381162	19.97556585	0.275	0	"NLA12_IN-191"	"NLA12_IN-191"	2	0
"1941"	""	"NLA12_IN-193-2012-1"	1	12	9	2012	39.89200512	-86.11552511	"IN"	"region_5"	"TPL"	"5"	"5120201"	"man_made"	0.1529819602	2.431028074	218.12	NA	1.75333511805328	8.10995549	3.15	0	"NLA12_IN-193"	"NLA12_IN-193"	7.5	0
"1942"	""	"NLA12_IN-196-2012-1"	1	12	9	2012	41.42672638	-85.73792608	"IN"	"region_5"	"UMW"	"4"	"4050001"	"natural"	1.653987289	5.643792712	259.26	NA	1.23794126156458	3.829073692	4.05	0	"NLA12_IN-196"	"NLA12_IN-196"	9.5	0
"1943"	""	"NLA12_IN-199-2012-1"	1	13	9	2012	41.63635595	-85.16723461	"IN"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.467765862	3.728348606	284.85	NA	1.53779101482515	4.906636023	2.25	0	"NLA12_IN-199"	"NLA12_IN-199"	8	0
"1944"	""	"NLA12_IN-201-2012-1"	1	19	9	2012	39.17053772	-87.291179	"IN"	"region_5"	"TPL"	"5"	"5120111"	"man_made"	0.01586054545	0.717720375	150.21	NA	1.60764918234911	140.0869565	0.55	0	"NLA12_IN-201"	"NLA12_IN-201"	7.5	0
"1945"	""	"NLA12_IN-202-2012-1"	1	24	9	2012	38.4641338	-85.80769688	"IN"	"region_5"	"TPL"	"5"	"5140101"	"man_made"	0.01903495759	0.649298567	163.73	NA	1.32758872575669	140.0869565	0.975	0	"NLA12_IN-202"	"NLA12_IN-202"	1.9	0
"1946"	""	"NLA12_KS-109-2012-1"	1	5	6	2012	39.34884684	-95.04339042	"KS"	"region_7"	"TPL"	"10"	"10240011"	"man_made"	0.04302133103	0.931324617	289.68	NA	1.26664300492521	168.4089157	1.225	0	"NLA12_KS-109"	"NLA12_KS-109"	3	0
"1947"	""	"NLA12_KS-109-2012-2"	2	21	6	2012	39.34884684	-95.04339042	"KS"	"region_7"	"TPL"	"10"	"10240011"	"man_made"	0.04302133103	0.931324617	289.68	NA	1.26664300492521	168.4089157	1.075	0	"NLA12_KS-109"	"NLA12_KS-109"	3	0
"1948"	""	"NLA12_KS-114-2012-1"	1	22	5	2012	38.50796545	-94.67326537	"KS"	"region_7"	"TPL"	"10"	"10290102"	"man_made"	1.100385555	9.352800179	295.82	NA	2.51515227363495	20.14916696	0.775	0	"NLA12_KS-114"	"NLA12_KS-114"	5.2	0
"1949"	""	"NLA12_KS-121-2012-1"	1	28	6	2012	38.46591903	-95.73481047	"KS"	"region_7"	"TPL"	"10"	"10290101"	"man_made"	0.1219011237	1.733290245	325.16	NA	1.40043354913529	44.41666027	0.485	0	"NLA12_KS-121"	"NLA12_KS-121"	1.5	0
"1950"	""	"NLA12_KS-124-2012-1"	1	14	6	2012	37.3942844	-96.84852194	"KS"	"region_7"	"TPL"	"11"	"11030018"	"man_made"	0.2008173323	2.653633834	397.9	NA	1.67045763970321	21.58839317	0.33	0	"NLA12_KS-124"	"NLA12_KS-124"	2	0
"1951"	""	"NLA12_KS-125-2012-1"	1	8	6	2012	39.15644714	-94.78795224	"KS"	"region_7"	"TPL"	"10"	"10240011"	"man_made"	1.245710013	11.10236765	251.58	NA	2.80609386997349	20.14916696	2.75	0	"NLA12_KS-125"	"NLA12_KS-125"	15	0
"1952"	""	"NLA12_KS-126-2012-1"	1	25	6	2012	37.49187855	-95.07715481	"KS"	"region_7"	"TPL"	"11"	"11070205"	"man_made"	0.02634535372	0.629878211	276.89	NA	1.09471138899694	428.5333333	0.045	0	"NLA12_KS-126"	"NLA12_KS-126"	1	0
"1953"	""	"NLA12_KS-130-2012-1"	1	30	5	2012	38.79840973	-94.76668793	"KS"	"region_7"	"TPL"	"10"	"10300101"	"man_made"	0.07185480548	1.173348387	308.62	NA	1.23479294541966	168.4089157	0.95	0	"NLA12_KS-130"	"NLA12_KS-130"	2.2	0
"1954"	""	"NLA12_KS-138-2012-1"	1	11	6	2012	37.63437988	-97.39649824	"KS"	"region_7"	"SPL"	"11"	"11030013"	"man_made"	0.1080830283	1.45097512	392.44	NA	1.2450198664863	44.41666027	2.2	0	"NLA12_KS-138"	"NLA12_KS-138"	4	0
"1955"	""	"NLA12_KY-104-2012-1"	1	30	5	2012	36.50433221	-89.33692644	"KY"	"region_4"	"CPL"	"8"	"8010202"	"natural"	0.07434819774	1.778341669	86.87	NA	1.83981879028473	71.70526242	0.15	0	"NLA12_KY-104"	"NLA12_KY-104"	0.5	0
"1956"	""	"NLA12_KY-117-2012-1"	1	5	6	2012	38.2111868	-85.40376582	"KY"	"region_4"	"SAP"	"5"	"5140102"	"man_made"	0.01880156679	0.623515695	209.23	NA	1.28276008280474	217.8518957	1.2	0	"NLA12_KY-117"	"NLA12_KY-117"	4.6	0
"1957"	""	"NLA12_KY-120-2012-1"	1	31	5	2012	36.87545566	-88.49023699	"KY"	"region_4"	"CPL"	"6"	"6040006"	"man_made"	0.1618263377	2.129295979	119.52	NA	1.49316052236744	34.32894028	0.2	0	"NLA12_KY-120"	"NLA12_KY-120"	1.1	0
"1958"	""	"NLA12_KY-122-2012-1"	1	3	6	2012	38.20711945	-85.14063673	"KY"	"region_4"	"SAP"	"5"	"5140102"	"man_made"	1.562603558	26.58797655	222.96	NA	6.00006493663132	12.7219014	0.65	0	"NLA12_KY-122"	"NLA12_KY-122"	7.7	0
"1959"	""	"NLA12_LA-109-2012-1"	1	24	6	2012	31.91895699	-91.22708935	"LA"	"region_6"	"CPL"	"8"	"8060100"	"natural"	0.338466449	4.125765532	16.98	NA	2.00051493858997	50.03298042	0.25	0	"NLA12_LA-109"	"NLA12_LA-109"	1.1	0
"1960"	""	"NLA12_LA-134-2012-1"	1	14	6	2012	29.87714604	-92.79850122	"LA"	"region_6"	"CPL"	"8"	"8080202"	"natural"	162.3620987	110.1784399	0	NA	2.43921093534943	71.08231658	0.45	0	"NLA12_LA-134"	"NLA12_LA-134"	2.1	0
"1961"	""	"NLA12_LA-134-2012-2"	2	28	6	2012	29.87714604	-92.79850122	"LA"	"region_6"	"CPL"	"8"	"8080202"	"natural"	162.3620987	110.1784399	0	NA	2.43921093534943	71.08231658	1.05	0	"NLA12_LA-134"	"NLA12_LA-134"	2.8	0
"1962"	""	"NLA12_LA-141-2012-1"	1	25	6	2012	31.27688512	-91.63026546	"LA"	"region_6"	"CPL"	"8"	"8060100"	"man_made"	0.2326697468	3.182579401	10.69	NA	1.86124848341921	50.03298042	0.15	0	"NLA12_LA-141"	"NLA12_LA-141"	0.5	0
"1963"	""	"NLA12_LA-152-2012-1"	1	19	6	2012	30.8320389	-92.48221774	"LA"	"region_6"	"CPL"	"8"	"8080201"	"man_made"	1.497906972	12.41428016	29.46	NA	2.86137111694915	71.08231658	0.55	0	"NLA12_LA-152"	"NLA12_LA-152"	2.9	0
"1964"	""	"NLA12_LA-154-2012-1"	1	21	6	2012	32.35170266	-93.76873875	"LA"	"region_6"	"CPL"	"11"	"11140206"	"man_made"	0.05391149697	1.4607348	43.21	NA	1.77470326495487	179.7496919	0.15	0	"NLA12_LA-154"	"NLA12_LA-154"	0.6	0
"1965"	""	"NLA12_LA-155-2012-1"	1	21	6	2012	32.58069163	-93.2587742	"LA"	"region_6"	"CPL"	"11"	"11140203"	"man_made"	0.04504617221	1.01424586	75.9	NA	1.34806044345373	179.7496919	2.6	0	"NLA12_LA-155"	"NLA12_LA-155"	2.5	0
"1966"	""	"NLA12_LA-161-2012-1"	1	18	6	2012	31.49306187	-92.68523484	"LA"	"region_6"	"CPL"	"11"	"11140207"	"natural"	0.2734948818	5.105018707	23.19	NA	2.7537074795111	50.03298042	1.25	0	"NLA12_LA-161"	"NLA12_LA-161"	5.4	0
"1967"	""	"NLA12_LA-172-2012-1"	1	29	6	2012	30.42278073	-91.16499276	"LA"	"region_6"	"CPL"	"8"	"8070202"	"man_made"	0.1739467541	2.53880747	8.09	NA	1.71718335815782	73.93368391	0.45	0	"NLA12_LA-172"	"NLA12_LA-172"	0.5	0
"1968"	""	"NLA12_MA-105-2012-1"	1	6	9	2012	42.64690672	-72.21849668	"MA"	"region_1"	"NAP"	"1"	"1080202"	"man_made"	1.38408573	16.01302069	195.05	NA	3.83960755236037	239.7367865	1.75	0	"NLA12_MA-105"	"NLA12_MA-105"	6	0
"1969"	""	"NLA12_MA-105-2012-2"	2	20	9	2012	42.64690672	-72.21849668	"MA"	"region_1"	"NAP"	"1"	"1080202"	"man_made"	1.38408573	16.01302069	195.05	NA	3.83960755236037	239.7367865	1.15	0	"NLA12_MA-105"	"NLA12_MA-105"	6.5	0
"1970"	""	"NLA12_MA-106-2012-1"	1	13	9	2012	42.25891476	-71.93931	"MA"	"region_1"	"NAP"	"1"	"1080204"	"man_made"	0.2573375839	2.841519794	301.88	NA	1.58013482281359	265.4228707	3.25	0	"NLA12_MA-106"	"NLA12_MA-106"	3.7	0
"1971"	""	"NLA12_MA-108-2012-1"	1	10	9	2012	42.02607407	-70.88609036	"MA"	"region_1"	"NAP"	"1"	"1090004"	"man_made"	0.0421272213	0.99983937	18.75	NA	1.37418085789757	506.1871006	1.05	0	"NLA12_MA-108"	"NLA12_MA-108"	1	0
"1972"	""	"NLA12_MA-109-2012-1"	1	14	9	2012	42.14480404	-72.5129138	"MA"	"region_1"	"NAP"	"1"	"1080204"	"natural"	0.1143422349	1.563511185	62.57	NA	1.3043457340679	278.5513138	5.95	0	"NLA12_MA-109"	"NLA12_MA-109"	9.9	0
"1973"	""	"NLA12_MA-110-2012-1"	1	16	9	2012	42.30567112	-72.83293844	"MA"	"region_1"	"NAP"	"1"	"1080206"	"natural"	0.4774847149	3.063454403	336.92	NA	1.25062397999468	265.4228707	2.95	0	"NLA12_MA-110"	"NLA12_MA-110"	13.3	0
"1974"	""	"NLA12_MA-111-2012-1"	1	9	9	2012	41.81248656	-70.63822658	"MA"	"region_1"	"CPL"	"1"	"1090002"	"man_made"	0.1084372116	1.9195869	13.74	NA	1.64442350083846	278.5513138	3.25	0	"NLA12_MA-111"	"NLA12_MA-111"	3	0
"1975"	""	"NLA12_MD-105-2012-1"	1	28	6	2012	38.42355954	-75.56048462	"MD"	"region_3"	"CPL"	"2"	"2060007"	"man_made"	0.206297774	4.247705615	10.81	NA	2.63816653857048	17.07045644	1.1	0	"NLA12_MD-105"	"NLA12_MD-105"	1.3	0
"1976"	""	"NLA12_MD-105-2012-2"	2	16	8	2012	38.42355954	-75.56048462	"MD"	"region_3"	"CPL"	"2"	"2060007"	"man_made"	0.206297774	4.247705615	10.81	NA	2.63816653857048	17.07045644	0.65	0	"NLA12_MD-105"	"NLA12_MD-105"	1.1	0
"1977"	""	"NLA12_MD-115-2012-1"	1	17	7	2012	38.32546039	-76.43280178	"MD"	"region_3"	"CPL"	"2"	"2060006"	"man_made"	0.01236693738	0.465807958	2.05	NA	1.18160111193735	199	0.35	0	"NLA12_MD-115"	"NLA12_MD-115"	0.7	0
"1978"	""	"NLA12_MD-118-2012-1"	1	30	7	2012	39.24393515	-75.8567384	"MD"	"region_3"	"CPL"	"2"	"2060002"	"man_made"	0.2109182722	2.864234526	8.69	NA	1.75932689147646	17.07045644	NA	1	"NLA12_MD-118"	"NLA12_MD-118"	0.5	0
"1979"	""	"NLA12_ME-113-2012-1"	1	13	9	2012	45.28593111	-68.89350155	"ME"	"region_1"	"NAP"	"1"	"1020004"	"natural"	0.0439936651	0.820081066	111.42	NA	1.10295242733878	104.1015843	1.475	0	"NLA12_ME-113"	"NLA12_ME-113"	1.3	0
"1980"	""	"NLA12_ME-114-2012-1"	1	18	7	2012	44.52528541	-69.98649383	"ME"	"region_1"	"NAP"	"1"	"1040002"	"natural"	1.61622639	12.05775178	105.04	NA	2.67553299057323	185.2928907	4.05	0	"NLA12_ME-114"	"NLA12_ME-114"	22	0
"1981"	""	"NLA12_ME-115-2012-1"	1	29	8	2012	45.77842979	-69.12446592	"ME"	"region_1"	"NAP"	"1"	"1020001"	"natural"	0.03390103339	0.903905258	340.18	NA	1.38487798754819	168.2222222	3.335	0	"NLA12_ME-115"	"NLA12_ME-115"	4.3	0
"1982"	""	"NLA12_ME-116-2012-1"	1	14	8	2012	45.50588593	-69.95373547	"ME"	"region_1"	"NAP"	"1"	"1030001"	"natural"	0.1365672865	1.812984604	403.14	NA	1.38393548117434	69.70784816	1.995	0	"NLA12_ME-116"	"NLA12_ME-116"	3	0
"1983"	""	"NLA12_ME-118-2012-1"	1	15	8	2012	44.21313172	-69.52650339	"ME"	"region_1"	"NAP"	"1"	"1050003"	"natural"	0.2969501857	3.086700977	54.08	NA	1.59789348780446	67.86911934	4.83	0	"NLA12_ME-118"	"NLA12_ME-118"	8.2	0
"1984"	""	"NLA12_ME-120-2012-1"	1	9	8	2012	45.33344114	-69.26658734	"ME"	"region_1"	"NAP"	"1"	"1020004"	"natural"	0.227184264	2.929753632	186.94	NA	1.73395190047401	67.86911934	2.615	0	"NLA12_ME-120"	"NLA12_ME-120"	5.2	0
"1985"	""	"NLA12_ME-121-2012-1"	1	2	8	2012	43.84598141	-70.89131484	"ME"	"region_1"	"NAP"	"1"	"1060002"	"natural"	0.2057426252	2.058793348	117.13	NA	1.28040006013788	67.86911934	3.5	0	"NLA12_ME-121"	"NLA12_ME-121"	11.6	0
"1986"	""	"NLA12_ME-122-2012-1"	1	22	8	2012	44.78163002	-67.20470823	"ME"	"region_1"	"NAP"	"1"	"1050002"	"natural"	1.303503971	20.19940667	22.95	NA	4.99088429414591	185.2928907	2.825	0	"NLA12_ME-122"	"NLA12_ME-122"	4.5	0
"1987"	""	"NLA12_ME-126-2012-1"	1	7	8	2012	44.87076276	-67.58003846	"ME"	"region_1"	"NAP"	"1"	"1050002"	"natural"	0.1103774624	1.8555261	60.31	NA	1.5755127891144	69.70784816	NA	1	"NLA12_ME-126"	"NLA12_ME-126"	4.3	0
"1988"	""	"NLA12_ME-126-2012-2"	2	27	8	2012	44.87076276	-67.58003846	"ME"	"region_1"	"NAP"	"1"	"1050002"	"natural"	0.1103774624	1.8555261	60.31	NA	1.5755127891144	69.70784816	4.675	0	"NLA12_ME-126"	"NLA12_ME-126"	4.3	0
"1989"	""	"NLA12_ME-129-2012-1"	1	17	8	2012	45.44708588	-68.1886754	"ME"	"region_1"	"NAP"	"1"	"1020003"	"natural"	0.1542393703	2.128940369	114.41	NA	1.52918821852788	69.70784816	2.755	0	"NLA12_ME-129"	"NLA12_ME-129"	2.5	0
"1990"	""	"NLA12_ME-130-2012-1"	1	6	8	2012	44.4160406	-70.26430126	"ME"	"region_1"	"NAP"	"1"	"1040002"	"natural"	0.07822505529	1.334754662	233.06	NA	1.34624336235489	104.1015843	4.125	0	"NLA12_ME-130"	"NLA12_ME-130"	4.5	0
"1991"	""	"NLA12_ME-134-2012-1"	1	24	7	2012	44.43398548	-69.38994854	"ME"	"region_1"	"NAP"	"1"	"1050003"	"man_made"	0.02075856036	0.580286159	200.68	NA	1.13615782595136	168.2222222	2.68	0	"NLA12_ME-134"	"NLA12_ME-134"	2.5	0
"1992"	""	"NLA12_ME-135-2012-1"	1	4	9	2012	46.03358616	-68.06506684	"ME"	"region_1"	"NAP"	"1"	"1020003"	"natural"	1.624682572	7.454977598	189.82	NA	1.64989820417205	185.2928907	3.4	0	"NLA12_ME-135"	"NLA12_ME-135"	4	0
"1993"	""	"NLA12_ME-137-2012-1"	1	12	9	2012	43.76837527	-70.60856237	"ME"	"region_1"	"NAP"	"1"	"1060002"	"natural"	0.1817223725	2.866291676	93.11	NA	1.896755060165	67.86911934	1.735	0	"NLA12_ME-137"	"NLA12_ME-137"	5	0
"1994"	""	"NLA12_MI-120-2012-1"	1	17	7	2012	41.79511788	-86.47416191	"MI"	"region_5"	"UMW"	"4"	"4040001"	"natural"	0.04425981362	0.860247501	209.88	NA	1.15348963735132	137.3026588	1.65	0	"NLA12_MI-120"	"NLA12_MI-120"	4	0
"1995"	""	"NLA12_MI-122-2012-1"	1	14	8	2012	45.12471531	-84.17989786	"MI"	"region_5"	"UMW"	"4"	"4070005"	"natural"	0.5851410658	3.300850382	264.76	NA	1.21728036903222	64.68475929	8.8	0	"NLA12_MI-122"	"NLA12_MI-122"	25.8	0
"1996"	""	"NLA12_MI-123-2012-1"	1	26	7	2012	41.88595109	-84.59594103	"MI"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.1908103971	1.769332583	334.29	NA	1.14262448342566	70.40204082	2.95	0	"NLA12_MI-123"	"NLA12_MI-123"	14.1	0
"1997"	""	"NLA12_MI-125-2012-1"	1	8	8	2012	46.79211529	-88.25774765	"MI"	"region_5"	"UMW"	"4"	"4020105"	"natural"	0.2358284069	2.081826776	304.03	NA	1.20932101368037	68.23819077	1.725	0	"NLA12_MI-125"	"NLA12_MI-125"	2.2	0
"1998"	""	"NLA12_MI-126-2012-1"	1	16	8	2012	44.88662282	-84.39873637	"MI"	"region_5"	"UMW"	"4"	"4070007"	"man_made"	0.1990411384	3.370563808	371.44	NA	2.13120976645217	70.40204082	4.1	0	"NLA12_MI-126"	"NLA12_MI-126"	8	0
"1999"	""	"NLA12_MI-128-2012-1"	1	18	7	2012	42.20474298	-85.70757399	"MI"	"region_5"	"UMW"	"4"	"4050003"	"natural"	0.5929438337	5.744637724	272.05	NA	2.10450971699469	64.68475929	3.675	0	"NLA12_MI-128"	"NLA12_MI-128"	15	0
"2000"	""	"NLA12_MI-129-2012-1"	1	25	7	2012	43.95733488	-85.00046365	"MI"	"region_5"	"UMW"	"4"	"4060102"	"natural"	0.2587205168	3.043696223	329.08	NA	1.68803302239791	70.40204082	3.125	0	"NLA12_MI-129"	"NLA12_MI-129"	20	0
"2001"	""	"NLA12_MI-130-2012-1"	1	17	8	2012	45.1352057	-85.10758971	"MI"	"region_5"	"UMW"	"4"	"4060105"	"man_made"	0.1626658094	2.194384875	184.01	NA	1.5348280581563	70.40204082	2.75	0	"NLA12_MI-130"	"NLA12_MI-130"	3	0
"2002"	""	"NLA12_MI-132-2012-1"	1	31	7	2012	45.45225051	-87.75739561	"MI"	"region_5"	"UMW"	"4"	"4030108"	"natural"	0.1321825643	1.421454041	213.03	NA	1.10291185289166	70.40204082	2.125	0	"NLA12_MI-132"	"NLA12_MI-132"	3.5	0
"2003"	""	"NLA12_MI-133-2012-1"	1	15	8	2012	44.72909861	-84.92612676	"MI"	"region_5"	"UMW"	"4"	"4060103"	"natural"	0.0635230531	0.970859405	362.01	NA	1.08664010191925	137.3026588	5.95	0	"NLA12_MI-133"	"NLA12_MI-133"	7.2	0
