"SITE_ID"	"COM_ID"	"VISIT_NO"	"DAY"	"MONTH"	"YEAR"	"LAT"	"LON"	"STATE"	"EPA_REG"	"ECO9"	"HUC2"	"HUC8"	"LAKE_ORIGIN"	"AREA_KM2"	"PERIM_KM"	"ELEVATION_M"	"WGT"
"126"	"NLA12_CA-132"	"2797909"	1	13	6	2012	40.50757762	-122.6943291	"CA"	"Region_9"	"WMT"	"18"	"18020113"	"MAN_MADE"	0.3617217915	4.202623881	613.92	13.63456264
"127"	"NLA12_CA-133"	"22057869"	NA	NA	NA	NA	36.55421116	-118.5647436	"CA"	"Region_9"	"WMT"	"18"	"18030007"	"NATURAL"	0.03148519861	0.742767562	2996.64	89.29411765
"128"	"NLA12_CA-134"	"21609103"	NA	NA	NA	NA	37.64346558	-119.3824594	"CA"	"Region_9"	"WMT"	"18"	"18040008"	"NATURAL"	0.1635524232	1.874731571	3094.62	17.23202013
"129"	"NLA12_CA-135"	"14981180"	1	15	8	2012	38.69849847	-120.0450767	"CA"	"Region_9"	"WMT"	"18"	"18020129"	"MAN_MADE"	2.457747884	9.830316262	2378.19	20.86922853
"130"	"NLA12_CA-136"	"22677680"	NA	NA	NA	NA	34.70582108	-118.4363027	"CA"	"Region_9"	"XER"	"18"	"18090206"	"MAN_MADE"	0.5825070359	3.14731755	924.39	20.86922853
"131"	"NLA12_CA-137"	"22047591"	NA	NA	NA	NA	37.15682803	-119.0762205	"CA"	"Region_9"	"WMT"	"18"	"18030010"	"NATURAL"	0.06889476289	0.97805086	2813.03	32.21992063
"132"	"NLA12_CA-138"	"20291151"	1	6	9	2012	40.51311798	-121.1651745	"CA"	"Region_9"	"WMT"	"18"	"18080003"	"NATURAL"	0.08907100118	1.336509	1976.21	32.21992063
"133"	"NLA12_CA-139"	"8943273"	NA	NA	NA	NA	38.87731661	-120.1377147	"CA"	"Region_9"	"WMT"	"16"	"16050101"	"NATURAL"	0.1313815535	2.067492444	2407.32	17.23202013
"134"	"NLA12_CA-140"	"10004108"	NA	NA	NA	NA	32.95613986	-114.4788688	"CA"	"Region_9"	"XER"	"15"	"15030104"	"NATURAL"	0.01004571342	0.421634763	59.67	89.29411765
"135"	"NLA12_CA-141"	"8005415"	1	22	8	2012	39.09599481	-122.9319835	"CA"	"Region_9"	"XER"	"18"	"18020116"	"MAN_MADE"	0.01613422335	0.551743677	455.8	89.29411765
"136"	"NLA12_CA-142"	"17116951"	NA	NA	NA	NA	37.34985049	-118.795801	"CA"	"Region_9"	"WMT"	"18"	"18040006"	"NATURAL"	0.07608530025	1.35784513	3520.17	32.21992063
"137"	"NLA12_CA-143"	"2806117"	1	2	5	2012	37.56448938	-121.9971818	"CA"	"Region_9"	"XER"	"18"	"18050004"	"MAN_MADE"	0.02481529197	0.832914483	13.06	89.29411765
"138"	"NLA12_CA-144"	"22671066"	NA	NA	NA	NA	35.74960883	-117.3645185	"CA"	"Region_9"	"XER"	"18"	"18090205"	""	0.8987355692	8.405610197	493.37	20.86922853
"139"	"NLA12_CA-145"	"17693779"	1	30	7	2012	37.24681552	-121.8722039	"CA"	"Region_9"	"XER"	"18"	"18050003"	"MAN_MADE"	0.04667632946	0.843198756	55.78	32.21992063
"140"	"NLA12_CA-146"	"17076009"	NA	NA	NA	NA	38.04725562	-119.370619	"CA"	"Region_9"	"WMT"	"18"	"18040009"	"NATURAL"	0.1019880039	1.307218613	3250.72	17.23202013
"141"	"NLA12_CA-147"	"15039967"	NA	NA	NA	NA	38.36979919	-121.4692328	"CA"	"Region_9"	"XER"	"18"	"18020109"	""	0.03924182845	1.095645288	3.7	89.29411765
"142"	"NLA12_CA-148"	"7927081"	NA	NA	NA	NA	41.27565215	-120.2786052	"CA"	"Region_9"	"WMT"	"18"	"18020002"	"NATURAL"	0.1153545	1.673939935	1770.61	17.23202013
"143"	"NLA12_CA-149"	"22057885"	NA	NA	NA	NA	36.50433554	-118.2693316	"CA"	"Region_9"	"WMT"	"18"	"18030001"	"NATURAL"	0.04187562874	1.004943174	3293.04	32.21992063
"144"	"NLA12_CA-150"	"17112535"	NA	NA	NA	NA	37.62830247	-119.1541963	"CA"	"Region_9"	"WMT"	"18"	"18040006"	"NATURAL"	0.05787689639	1.015913585	2893	32.21992063
"145"	"NLA12_CA-151"	"17075971"	NA	NA	NA	NA	38.05838529	-119.6533195	"CA"	"Region_9"	"WMT"	"18"	"18040009"	""	0.03278201555	0.778946479	2347.46	89.29411765
"146"	"NLA12_CA-152"	"22680690"	NA	NA	NA	NA	34.51198613	-117.9165706	"CA"	"Region_9"	"XER"	"18"	"18090206"	"MAN_MADE"	0.1830262421	1.850816511	913.32	17.23202013
"147"	"NLA12_CA-153"	"22057483"	NA	NA	NA	NA	36.90269653	-118.5585057	"CA"	"Region_9"	"WMT"	"18"	"18030010"	"NATURAL"	0.02617017951	0.65594563	3250.09	89.29411765
"148"	"NLA12_CA-154"	"20310485"	1	17	7	2012	40.63158462	-120.00287	"CA"	"Region_9"	"XER"	"16"	"16040203"	"MAN_MADE"	0.3707423963	3.634373951	1329.45	13.63456264
"149"	"NLA12_CA-155"	"7993773"	NA	NA	NA	NA	39.45869039	-122.5193071	"CA"	"Region_9"	"XER"	"18"	"18020115"	""	0.01419710367	0.481474731	316.54	89.29411765
"150"	"NLA12_CA-156"	"22683042"	1	27	8	2012	34.49328953	-117.2618539	"CA"	"Region_9"	"XER"	"18"	"18090208"	"MAN_MADE"	0.7683942876	10.93337987	846.17	20.86922853
"151"	"NLA12_CA-157"	"21611075"	1	18	6	2012	37.3732653	-120.4335059	"CA"	"Region_9"	"XER"	"18"	"18040001"	"MAN_MADE"	1.68429028	6.552443235	76.93	20.86922853
"152"	"NLA12_CA-158"	"17117141"	NA	NA	NA	NA	37.28182987	-118.7404838	"CA"	"Region_9"	"WMT"	"18"	"18040006"	"NATURAL"	0.1003140329	1.385748364	3420.56	17.23202013
"153"	"NLA12_CA-159"	"2784401"	NA	NA	NA	NA	38.14065895	-122.0883274	"CA"	"Region_9"	"XER"	"18"	"18050001"	""	0.2617741538	3.619553568	0	13.63456264
"154"	"NLA12_CA-160"	"3800743"	NA	NA	NA	NA	41.31481402	-122.9262704	"CA"	"Region_9"	"WMT"	"18"	"18010208"	"NATURAL"	0.05705131371	0.927557462	2015.86	32.21992063
"155"	"NLA12_CA-161"	"8202137"	NA	NA	NA	NA	36.14302805	-121.1174362	"CA"	"Region_9"	"XER"	"18"	"18060005"	"MAN_MADE"	0.03481819245	0.706995654	146.91	89.29411765
"156"	"NLA12_CA-162"	"21608995"	NA	NA	NA	NA	37.77695733	-119.3852141	"CA"	"Region_9"	"WMT"	"18"	"18040008"	"NATURAL"	0.1197288579	1.774964904	2845.2	17.23202013
"157"	"NLA12_CA-163"	"3950799"	NA	NA	NA	NA	38.30649848	-121.0560372	"CA"	"Region_9"	"XER"	"18"	"18040005"	"MAN_MADE"	0.1786701651	2.154730405	54	17.23202013
"158"	"NLA12_CA-164"	"20310435"	NA	NA	NA	NA	40.91338098	-120.8276928	"CA"	"Region_9"	"WMT"	"18"	"18080002"	""	0.02026280881	0.617313737	1769.05	89.29411765
"159"	"NLA12_CA-165"	"22057753"	NA	NA	NA	NA	36.70687921	-118.4298884	"CA"	"Region_9"	"WMT"	"18"	"18030010"	"NATURAL"	0.02207323816	0.600199526	3271.21	89.29411765
"160"	"NLA12_CA-166"	"8038643"	1	24	7	2012	39.76106147	-120.7127085	"CA"	"Region_9"	"WMT"	"18"	"18020123"	"NATURAL"	0.1260971255	1.465793782	1884.91	17.23202013
"161"	"NLA12_CA-167"	"14991537"	1	18	7	2012	39.30959639	-120.578516	"CA"	"Region_9"	"WMT"	"18"	"18020128"	"MAN_MADE"	0.1009473893	1.381695947	1797.3	17.23202013
"162"	"NLA12_CA-168"	"22560286"	1	21	5	2012	33.8011914	-117.8101552	"CA"	"Region_9"	"XER"	"18"	"18070203"	"MAN_MADE"	0.7010301509	6.407347731	98.57	91.12744883
"163"	"NLA12_CA-169"	"22057601"	NA	NA	NA	NA	36.83935671	-118.476149	"CA"	"Region_9"	"WMT"	"18"	"18030010"	"NATURAL"	0.0326858304	0.683400964	3152.3	89.29411765
"164"	"NLA12_CA-170"	"1668323"	NA	NA	NA	NA	38.50123588	-122.4397324	"CA"	"Region_9"	"XER"	"18"	"18050002"	"MAN_MADE"	0.0832140126	1.173641582	60.39	32.21992063
"165"	"NLA12_CA-171"	"8005401"	NA	NA	NA	NA	39.12932157	-122.815955	"CA"	"Region_9"	"XER"	"18"	"18020116"	"MAN_MADE"	0.02534480432	0.891154687	765.14	89.29411765
"166"	"NLA12_CA-172"	"20341411"	1	23	5	2012	33.15989079	-117.0432688	"CA"	"Region_9"	"XER"	"18"	"18070303"	"MAN_MADE"	0.2561192863	3.075259305	314.7	13.63456264
"167"	"NLA12_CA-173"	"19792263"	NA	NA	NA	NA	36.73695506	-121.8033673	"CA"	"Region_9"	"XER"	"18"	"18060012"	"NATURAL"	0.1221641941	1.987673991	2.83	17.23202013
"168"	"NLA12_CA-174"	"1890236"	1	11	6	2012	37.91390879	-121.6012966	"CA"	"Region_9"	"XER"	"18"	"18040003"	"MAN_MADE"	0.1533535344	2.569955959	0	17.23202013
"169"	"NLA12_CA-175"	"14921973"	NA	NA	NA	NA	36.39271973	-118.5991674	"CA"	"Region_9"	"WMT"	"18"	"18030007"	"NATURAL"	0.02591708186	0.636085477	3213.94	89.29411765
"170"	"NLA12_CA-176"	"17053840"	NA	NA	NA	NA	38.51920313	-119.9804794	"CA"	"Region_9"	"WMT"	"18"	"18040012"	"NATURAL"	0.03860855369	0.875638585	2398.09	89.29411765
"171"	"NLA12_CA-177"	"22048625"	NA	NA	NA	NA	37.04133186	-118.8813052	"CA"	"Region_9"	"WMT"	"18"	"18030010"	"NATURAL"	0.1204900288	1.546745632	2990.76	17.23202013
"172"	"NLA12_CA-178"	"8943227"	NA	NA	NA	NA	38.91814343	-120.1233316	"CA"	"Region_9"	"WMT"	"16"	"16050101"	"NATURAL"	0.12833031	2.001543364	2348.02	17.23202013
"173"	"NLA12_CA-179"	"1668851"	1	14	6	2012	38.07792375	-122.5036091	"CA"	"Region_9"	"XER"	"18"	"18050002"	"MAN_MADE"	0.05153006095	0.962837685	0.03	32.21992063
"174"	"NLA12_CA-180"	"20194524"	1	10	7	2012	38.72817607	-121.131213	"CA"	"Region_9"	"XER"	"18"	"18020129"	"MAN_MADE"	44.77606177	129.7812536	142.8	20.86922853
"175"	"NLA12_CA-181"	"17693813"	1	29	8	2012	37.17995179	-121.6910013	"CA"	"Region_9"	"XER"	"18"	"18050003"	"MAN_MADE"	0.1437020861	1.511747383	95.36	17.23202013
"176"	"NLA12_CA-182"	"3950833"	NA	NA	NA	NA	38.29863265	-121.3221783	"CA"	"Region_9"	"XER"	"18"	"18040005"	""	0.01248699628	0.469583198	12.78	89.29411765
"177"	"NLA12_CA-183"	"14968841"	NA	NA	NA	NA	36.58464956	-118.5003458	"CA"	"Region_9"	"WMT"	"18"	"18030001"	"NATURAL"	0.1048489011	1.44896641	3330.97	17.23202013
"178"	"NLA12_CA-184"	"17075851"	NA	NA	NA	NA	38.14321093	-119.7361984	"CA"	"Region_9"	"WMT"	"18"	"18040009"	"NATURAL"	0.06889795513	1.487765661	2372.82	32.21992063
"179"	"NLA12_CA-185"	"22048333"	NA	NA	NA	NA	37.16107019	-118.8458172	"CA"	"Region_9"	"WMT"	"18"	"18030010"	"NATURAL"	0.0571686672	1.486269514	3063.59	32.21992063
"180"	"NLA12_CA-186"	"17075877"	NA	NA	NA	NA	38.13534705	-119.5262587	"CA"	"Region_9"	"WMT"	"18"	"18040009"	"NATURAL"	0.02611133704	0.60152464	3082.29	89.29411765
"181"	"NLA12_CA-187"	"17599197"	NA	NA	NA	NA	36.59175993	-121.9428375	"CA"	"Region_9"	"XER"	"18"	"18060012"	""	0.07302385689	0.993974431	89.6	32.21992063
"182"	"NLA12_CA-188"	"2803209"	1	6	8	2012	37.77693239	-122.1186618	"CA"	"Region_9"	"XER"	"18"	"18050004"	"MAN_MADE"	3.097251775	34.81754668	141.06	20.86922853
"183"	"NLA12_CA-189"	"17660833"	NA	NA	NA	NA	37.00536639	-121.3944484	"CA"	"Region_9"	"XER"	"18"	"18060002"	"MAN_MADE"	0.02261562794	0.758729354	129.85	89.29411765
"184"	"NLA12_CA-190"	"2975088"	1	16	7	2012	38.06047879	-121.0282226	"CA"	"Region_9"	"XER"	"18"	"18040004"	"MAN_MADE"	0.4814144143	4.823763495	42.15	13.63456264
"185"	"NLA12_CA-191"	"14968723"	NA	NA	NA	NA	36.65136905	-118.3956844	"CA"	"Region_9"	"WMT"	"18"	"18030001"	"NATURAL"	0.03929887126	0.730029357	3474.85	89.29411765
"186"	"NLA12_CA-192"	"17075961"	NA	NA	NA	NA	38.0604824	-119.7492424	"CA"	"Region_9"	"WMT"	"18"	"18040009"	"NATURAL"	0.256887264	2.711959862	1921.76	13.63456264
"187"	"NLA12_CA-193"	"22057439"	NA	NA	NA	NA	36.92167109	-118.3891455	"CA"	"Region_9"	"WMT"	"18"	"18030010"	"NATURAL"	0.05117402175	1.133107651	3371.13	32.21992063
"188"	"NLA12_CA-194"	"2846179"	NA	NA	NA	NA	39.48691845	-122.1996393	"CA"	"Region_9"	"XER"	"18"	"18020104"	""	0.1092926385	1.237783027	35.18	17.23202013
"189"	"NLA12_CA-195"	"19770853"	NA	NA	NA	NA	37.12451755	-120.7856693	"CA"	"Region_9"	"XER"	"18"	"18040001"	""	0.1141189714	1.786431551	27.56	17.23202013
"190"	"NLA12_CA-196"	"1670819"	NA	NA	NA	NA	37.94049657	-122.3842502	"CA"	"Region_9"	"XER"	"18"	"18050002"	""	0.1651264392	3.486379825	0	17.23202013
"191"	"NLA12_CA-197"	"17160972"	NA	NA	NA	NA	35.74302478	-119.5884083	"CA"	"Region_9"	"XER"	"18"	"18030012"	""	1.706527803	8.694526573	67.51	20.86922853
"192"	"NLA12_CA-198"	"17065992"	NA	NA	NA	NA	38.10243359	-120.6032613	"CA"	"Region_9"	"XER"	"18"	"18040011"	""	0.05866349601	0.944483241	351.41	32.21992063
"193"	"NLA12_CA-199"	"14968803"	NA	NA	NA	NA	36.61901791	-118.4806321	"CA"	"Region_9"	"WMT"	"18"	"18030001"	"NATURAL"	0.01685343145	0.500347903	3561.65	89.29411765
"194"	"NLA12_CA-200"	"8932978"	1	23	7	2012	39.36848919	-120.322472	"CA"	"Region_9"	"WMT"	"16"	"16050102"	"NATURAL"	0.1390867569	1.505085911	2314.27	17.23202013
"195"	"NLA12_CA-201"	"22048705"	NA	NA	NA	NA	37.01838203	-118.4937819	"CA"	"Region_9"	"WMT"	"18"	"18030010"	"NATURAL"	0.02442156113	0.610857542	3469.11	89.29411765
"196"	"NLA12_CA-202"	"7981540"	NA	NA	NA	NA	39.19985216	-121.4505118	"CA"	"Region_9"	"XER"	"18"	"18020107"	"MAN_MADE"	0.1499153314	3.955153398	42.19	17.23202013
"197"	"NLA12_CA-203"	"22048587"	NA	NA	NA	NA	37.05761366	-118.7448163	"CA"	"Region_9"	"WMT"	"18"	"18030010"	""	0.02630123634	0.643013428	3388.63	89.29411765
"198"	"NLA12_CA-204"	"12070080"	NA	NA	NA	NA	39.90729912	-122.3467223	"CA"	"Region_9"	"XER"	"18"	"18020103"	""	0.01524926046	0.537953276	145.46	89.29411765
"199"	"NLA12_CA-205"	"21609125"	NA	NA	NA	NA	37.59964918	-119.5183792	"CA"	"Region_9"	"WMT"	"18"	"18040008"	"NATURAL"	0.05835640089	1.185430271	2768.03	32.21992063
"200"	"NLA12_CA-206"	"8260117"	1	20	8	2012	40.76439588	-122.2541896	"CA"	"Region_9"	"WMT"	"18"	"18020003"	"MAN_MADE"	110.5235363	546.2851138	325.4	20.86922853
"201"	"NLA12_CA-207"	"22048269"	NA	NA	NA	NA	37.50062758	-118.8884674	"CA"	"Region_9"	"WMT"	"18"	"18040006"	"NATURAL"	0.07478872624	1.418002919	3296.07	32.21992063
"202"	"NLA12_CA-208"	"2554839"	1	21	8	2012	41.99178315	-121.8782454	"CA"	"Region_9"	"WMT"	"18"	"18010204"	"NATURAL"	1.800083266	6.568672504	1246.23	20.86922853
"203"	"NLA12_CA-209"	"20294459"	NA	NA	NA	NA	40.30513867	-121.2433236	"CA"	"Region_9"	"WMT"	"18"	"18020121"	"MAN_MADE"	0.1177384353	1.872581063	1388.86	17.23202013
"204"	"NLA12_CA-210"	"17607407"	NA	NA	NA	NA	34.54516026	-120.1346269	"CA"	"Region_9"	"XER"	"18"	"18060010"	"MAN_MADE"	0.3794087806	4.322227344	177.57	13.63456264
"205"	"NLA12_CA-211"	"17116861"	NA	NA	NA	NA	37.42273288	-118.8028296	"CA"	"Region_9"	"WMT"	"18"	"18040006"	"NATURAL"	0.07147292724	1.087880001	3211.73	32.21992063
"206"	"NLA12_CA-212"	"2775006"	1	5	9	2012	39.96955481	-121.2222947	"CA"	"Region_9"	"WMT"	"18"	"18020121"	"MAN_MADE"	0.162944611	2.481676645	1865.21	17.23202013
"207"	"NLA12_CA-213"	"17114683"	NA	NA	NA	NA	37.03470837	-119.5446945	"CA"	"Region_9"	"XER"	"18"	"18040006"	"MAN_MADE"	0.03171581977	0.782735044	400.72	89.29411765
"208"	"NLA12_CA-214"	"8317789"	NA	NA	NA	NA	40.99878771	-123.0117913	"CA"	"Region_9"	"WMT"	"18"	"18010211"	"NATURAL"	0.1944102431	2.289163804	1800.9	17.23202013
"209"	"NLA12_CA-215"	"17112447"	NA	NA	NA	NA	37.68690484	-119.1227807	"CA"	"Region_9"	"WMT"	"18"	"18040006"	"NATURAL"	0.08057466483	1.033208808	2842.62	32.21992063
"210"	"NLA12_CA-216"	"17563480"	NA	NA	NA	NA	34.25680211	-118.7919092	"CA"	"Region_9"	"XER"	"18"	"18070103"	"MAN_MADE"	0.0440383174	1.331359853	241.9	32.21992063
"211"	"NLA12_CA-217"	"7953162"	NA	NA	NA	NA	40.74727985	-120.9664028	"CA"	"Region_9"	"WMT"	"18"	"18020003"	"NATURAL"	0.0983360014	1.348422247	1926.51	32.21992063
"212"	"NLA12_CA-218"	"10001794"	NA	NA	NA	NA	33.11049325	-114.7070849	"CA"	"Region_9"	"XER"	"15"	"15030104"	"NATURAL"	0.1653832278	3.435122428	66.31	17.23202013
"213"	"NLA12_CA-219"	"17117109"	NA	NA	NA	NA	37.29235557	-118.729506	"CA"	"Region_9"	"WMT"	"18"	"18040006"	"NATURAL"	0.07234121489	1.020421553	3362.36	32.21992063
"214"	"NLA12_CA-220"	"8316697"	NA	NA	NA	NA	40.91176545	-124.029552	"CA"	"Region_9"	"WMT"	"18"	"18010102"	"MAN_MADE"	0.09336993425	1.178163399	18.12	32.21992063
"215"	"NLA12_CA-221"	"17080787"	NA	NA	NA	NA	37.8450099	-119.3699033	"CA"	"Region_9"	"WMT"	"18"	"18040009"	"NATURAL"	0.1047713168	1.552885049	2896.66	17.23202013
"216"	"NLA12_CA-222"	"7951546"	NA	NA	NA	NA	40.88082744	-121.5410256	"CA"	"Region_9"	"WMT"	"18"	"18020003"	""	0.1151302195	3.109780711	974.31	17.23202013
"217"	"NLA12_CA-223"	"20288082"	1	26	9	2012	37.60310878	-119.0030315	"CA"	"Region_9"	"WMT"	"18"	"18090102"	"MAN_MADE"	0.3497828404	2.847763464	2732.75	13.63456264
"218"	"NLA12_CA-R01"	"5330665"	1	20	7	2012	37.94905065	-122.6274594	"CA"	"Region_9"	"WMT"	"18"	"18050005"	"MAN_MADE"	0.9966084063	13.75653829	198.57	NA
"219"	"NLA12_CA-R02"	"8932970"	1	23	7	2012	39.40604459	-120.0965946	"CA"	"Region_9"	"WMT"	"16"	"16050102"	"MAN_MADE"	3.858957227	21.29411408	1709.58	NA
"220"	"NLA12_CA-R03"	"21606665"	1	22	7	2012	37.66379232	-120.2158143	"CA"	"Region_9"	"XER"	"18"	"18040008"	"MAN_MADE"	22.67070511	135.7417686	255.73	NA
"221"	"NLA12_CA-R05"	"2772456"	1	18	7	2012	40.45893329	-121.2909231	"CA"	"Region_9"	"WMT"	"18"	"18020121"	"NATURAL"	0.02894677356	0.67908376	2199.11	NA
"222"	"NLA12_CA-R06"	"2772492"	1	16	7	2012	40.39703508	-121.3623357	"CA"	"Region_9"	"WMT"	"18"	"18020121"	"NATURAL"	0.02919234551	0.685937652	1772.81	NA
"223"	"NLA12_CA-R09"	"8914599"	1	12	7	2012	38.04703186	-119.2594305	"CA"	"Region_9"	"WMT"	"16"	"16050301"	"NATURAL"	0.03827814934	0.724629452	2969.81	NA
"224"	"NLA12_CA-R10"	"2772488"	1	17	7	2012	40.40351019	-121.3588354	"CA"	"Region_9"	"WMT"	"18"	"18020121"	"NATURAL"	0.1822610848	1.798700681	1653.01	NA
"225"	"NLA12_CA-R12"	"2772494"	1	15	7	2012	40.38862429	-121.299224	"CA"	"Region_9"	"WMT"	"18"	"18020121"	"NATURAL"	0.08146257736	1.101449092	1639.81	NA
"226"	"NLA12_CA-R13"	"8914597"	1	13	7	2012	38.04692295	-119.2654654	"CA"	"Region_9"	"WMT"	"16"	"16050301"	"NATURAL"	0.1012820815	1.23619893	2993.11	NA
"227"	"NLA12_CO-101"	"1594371"	1	13	7	2012	38.30009665	-102.7612671	"CO"	"Region_8"	"SPL"	"11"	"11020009"	"MAN_MADE"	3.03645989	8.631690336	1181.28	19.12157378
"228"	"NLA12_CO-101"	"1594371"	2	21	8	2012	38.30009665	-102.7612671	"CO"	"Region_8"	"SPL"	"11"	"11020009"	"MAN_MADE"	3.03645989	8.631690336	1181.28	19.12157378
"229"	"NLA12_CO-102"	"3230751"	1	26	6	2012	38.99724122	-108.0511795	"CO"	"Region_8"	"WMT"	"14"	"14020005"	"MAN_MADE"	0.1498464518	1.620431695	3070.94	139.0707292
"230"	"NLA12_CO-103"	"11646"	1	12	9	2012	40.43632395	-105.0336532	"CO"	"Region_8"	"SPL"	"10"	"10190006"	"MAN_MADE"	6.115611803	17.08625846	1510.61	19.12157378
"231"	"NLA12_CO-104"	"2890152"	1	14	9	2012	40.22358076	-104.9472807	"CO"	"Region_8"	"SPL"	"10"	"10190005"	"MAN_MADE"	0.7249623774	5.616831826	1487.14	17.3655691
"232"	"NLA12_CO-105"	"3262179"	1	30	8	2012	37.4167824	-108.4056506	"CO"	"Region_8"	"WMT"	"14"	"14080202"	"MAN_MADE"	0.6538610038	6.011170144	2213	33.9172379
"233"	"NLA12_CO-106"	"16000330"	1	20	7	2012	40.33707955	-105.1266943	"CO"	"Region_8"	"SPL"	"10"	"10190006"	"MAN_MADE"	1.898164828	7.98199166	1562.41	19.12157378
"234"	"NLA12_CO-107"	"18377442"	1	29	8	2012	37.8246388	-107.885134	"CO"	"Region_8"	"WMT"	"14"	"14030003"	"MAN_MADE"	0.5009886464	3.228831558	2959.6	33.9172379
"235"	"NLA12_CO-108"	"946899"	1	5	7	2012	38.7911491	-105.1063606	"CO"	"Region_8"	"WMT"	"11"	"11020002"	"MAN_MADE"	0.1022284808	1.557596057	3147	139.0707292
"236"	"NLA12_CO-109"	"1233765"	1	23	8	2012	40.05558648	-105.7470802	"CO"	"Region_8"	"WMT"	"14"	"14010001"	"MAN_MADE"	0.5102796638	3.609063575	3029.04	33.9172379
"237"	"NLA12_CO-110"	"2890996"	1	29	5	2012	39.99496234	-105.112227	"CO"	"Region_8"	"SPL"	"10"	"10190005"	"MAN_MADE"	0.1824577471	1.618216994	1620.93	71.20398155
"238"	"NLA12_CO-111"	"2888348"	1	11	9	2012	40.0798358	-105.2171741	"CO"	"Region_8"	"SPL"	"10"	"10190005"	"MAN_MADE"	2.174881284	6.681900771	1576.75	19.12157378
"239"	"NLA12_CO-112"	"11711883"	NA	NA	NA	NA	40.12196807	-102.6960597	"CO"	"Region_8"	"SPL"	"10"	"10250002"	"MAN_MADE"	0.09302575508	1.360224997	1251.37	111.2858011
"240"	"NLA12_CO-113"	"230875"	NA	NA	NA	NA	39.45111058	-104.7443632	"CO"	"Region_8"	"SPL"	"10"	"10190003"	"MAN_MADE"	0.08435756746	1.222341766	1860.85	111.2858011
"241"	"NLA12_CO-114"	"3230297"	1	27	6	2012	39.03670301	-107.9111308	"CO"	"Region_8"	"WMT"	"14"	"14020005"	"MAN_MADE"	0.05726832826	1.028831741	3105.21	111.2858011
"242"	"NLA12_CO-115"	"1342174"	1	11	7	2012	40.00305447	-107.3583306	"CO"	"Region_8"	"WMT"	"14"	"14050005"	"NATURAL"	0.03511584722	1.003755396	2994.12	329.2857143
"243"	"NLA12_CO-116"	"3554452"	NA	NA	NA	NA	40.84116864	-103.1195785	"CO"	"Region_8"	"SPL"	"10"	"10190012"	"MAN_MADE"	0.05322242481	1.335151093	1215.49	111.2858011
"244"	"NLA12_CO-117"	"17030676"	1	2	8	2012	37.31623199	-107.1129943	"CO"	"Region_8"	"WMT"	"14"	"14080102"	"MAN_MADE"	0.3517102053	3.425642783	2348.41	48.6430474
"245"	"NLA12_CO-118"	"1324845"	NA	NA	NA	NA	39.51438164	-107.1415207	"CO"	"Region_8"	"WMT"	"14"	"14010004"	"MAN_MADE"	0.01808649004	0.573136262	2507.54	329.2857143
"246"	"NLA12_CO-119"	"2888108"	1	18	7	2012	40.25822853	-105.604528	"CO"	"Region_8"	"WMT"	"10"	"10190005"	"NATURAL"	0.06135920724	0.98519388	3594.97	111.2858011
"247"	"NLA12_CO-120"	"2884656"	NA	NA	NA	NA	39.82236017	-105.2377287	"CO"	"Region_8"	"SPL"	"10"	"10190004"	"MAN_MADE"	0.1947341772	2.281064288	1855.7	48.6430474
"248"	"NLA12_CO-121"	"17905749"	1	1	8	2012	37.67328141	-107.1127777	"CO"	"Region_8"	"WMT"	"13"	"13010001"	"MAN_MADE"	0.02056298199	0.714034605	3530.52	329.2857143
"249"	"NLA12_CO-122"	"2521950"	NA	NA	NA	NA	39.02239354	-108.7640216	"CO"	"Region_8"	"XER"	"14"	"14030001"	""	0.05103584276	0.906833646	2061.67	111.2858011
"250"	"NLA12_CO-123"	"2901271"	NA	NA	NA	NA	40.63317518	-104.9484579	"CO"	"Region_8"	"SPL"	"10"	"10190007"	"MAN_MADE"	0.2240545434	2.202270352	1580.93	34.43077491
"251"	"NLA12_CO-124"	"228961"	1	22	6	2012	39.93104164	-104.9732957	"CO"	"Region_8"	"SPL"	"10"	"10190003"	"MAN_MADE"	0.09204629265	1.125955062	1600.49	111.2858011
"252"	"NLA12_CO-125"	"916277"	1	26	7	2012	39.22067903	-106.3916958	"CO"	"Region_8"	"WMT"	"11"	"11020001"	"NATURAL"	0.01638010034	0.49435329	2959.99	329.2857143
"253"	"NLA12_CO-126"	"15994784"	1	2	7	2012	40.66208352	-106.3278645	"CO"	"Region_8"	"WMT"	"10"	"10180001"	"MAN_MADE"	0.1197167642	1.506656515	2488.2	48.6430474
"254"	"NLA12_CO-127"	"2890238"	1	6	9	2012	40.12169493	-104.9459108	"CO"	"Region_8"	"SPL"	"10"	"10190005"	"MAN_MADE"	0.2471587035	1.961036202	1509.83	199.4043622
"255"	"NLA12_CO-128"	"11702018"	NA	NA	NA	NA	39.22709244	-102.6188939	"CO"	"Region_8"	"SPL"	"10"	"10250003"	"MAN_MADE"	0.02442159275	0.633063856	1353.56	329.2857143
"256"	"NLA12_CO-129"	"936730"	1	24	7	2012	37.28488371	-104.3381595	"CO"	"Region_8"	"SPL"	"11"	"11020010"	"NATURAL"	0.02905501949	1.05535296	1720.86	329.2857143
"257"	"NLA12_CO-130"	"1312039"	1	15	8	2012	39.64574357	-106.1674308	"CO"	"Region_8"	"WMT"	"14"	"14010002"	"NATURAL"	0.03837669916	0.948242326	3435.34	329.2857143
