SITE_ID	VISIT_NO	DATE_PROFILE 1	MONTH	DAY	SAMPLE_TYPE	DEPTH	METALIMNION	TEMP_FIELD	DO_FIELD	PH_FIELD	COND_FIELD
					PROF	2		18.4	9.8	8.7	207
					PROF	3		18.4	9.8	8.7	207
					PROF	4		18.4	9.8	8.7	207
					PROF	5		18.4	9.9	8.7	207
					PROF	6		18.4	9.9	8.7	207
					PROF	7		18.3	9.9	8.7	207
					PROF	8		17.9	10.8	8.7	209
					PROF	9		15.6	12.6	8.7	250
					PROF	10		13.4	10.4	8.5	219
					PROF	11		11.9	7.3	8.3	236
					PROF	12		11.1	2.49	8	246
					PROF	13		10.5	0.6	7.8	249
					PROF	14		9.8	0.02	7.7	256
					PROF	14.8		9.7	0	7.6	259
					PROF	0		18.4	9.6	8.6	207
					CALIB						
					PROF						
					PROF	0		23.7	7.8	7.4	
					PROF	1		23.6	7.7	7.4	
					PROF	2		23.5	7.8	7.4	
					PROF	3		23.2	7.9	7.4	
					PROF	4		23	7.9	7.4	
					PROF	5	T	21.2	8.2	7.4	
					PROF	6		20	8.2	7.3	
					PROF	7		17.9	8.8	7.3	
					PROF	8		16.7	9.3	7.3	
					PROF	9		15.4	9.5	7.3	
					PROF	10		13.8	9.4	7.2	
					PROF	11		12.6	8.8	7.1	
					PROF	12		11.6	8.8	7.1	
					PROF	13		10.6	8.2	7	
					PROF	14	B	9.9	8	7	
					PROF	15		9.1	7.4	7	
					PROF	16		8.6	7.1	6.9	
					PROF	17		8.1	7.1	6.9	
					PROF	18		7.4	7.1	6.9	
					PROF	19		7	6.9	6.9	
					PROF	20		6.8	6.8	6.9	
					PROF	20.5		6.8	6.6	6.8	
					PROF	0		23.8	7.8	7.4	
					CALIB						
					PROF						
					PROF	0		22.5	7.1	7.3	118
					PROF	1		22.5	7.2	7.3	118
					PROF	2		22.5	7.2	7.3	118
					PROF	3		22.5	7.2	7.3	118
					PROF	4		22.5	7.2	7.3	118
					PROF	5		22.5	7.2	7.3	118
					PROF	6		22.4	7.1	7.3	118
					PROF	7		22.4	7.2	7.3	118
					PROF	8		22.4	6.6	7.3	118
					PROF	9		22.4	6.7	7.3	118
					PROF	10		22.4	6.9	7.3	119
					PROF	11		22.2	6.9	7.2	119
					PROF	12		21.6	4	6.7	121
					PROF	13		21.4	5	6.8	122
					PROF	14		21	5.4	6.8	123
					PROF	15		20.9	5.5	6.9	123
					PROF	16		19.6	5.6	6.9	125
					PROF	17		18.9	6.4	7	127
					PROF	17.5		18.8	6.1	7	158
					PROF	0		22.5	7.1	7.2	118
					CALIB						
					PROF						
					PROF	0		14.6	7.5	8.1	187
					PROF	1		14.5	7.6	8	187
					PROF	2		13.9	7.9	8	189
					PROF	3	T	11.8	8.5	8	187
					PROF	4		10.5	8.4	7.9	188
					PROF	5	B	9.7	8.5	7.9	187
					PROF	6		9	8.7	7.9	187
					PROF	7		8.6	8.7	7.9	189
					PROF	8		7.8	8.5	7.9	193
					PROF	9	T	6.5	7.7	7.7	207
					PROF	10	B	6	7.4	7.7	211
					PROF	11		5.7	7	7.6	216
					PROF	12		5.5	6.7	7.6	218
					PROF	13		5.5	6.7	7.5	219
					PROF	14		5.3	6.3	7.5	221
					PROF	15		5.1	6	7.5	225
					PROF	16		5	5.8	7.5	226
					PROF	17		4.9	5.7	7.4	227
					PROF	17.8		4.8	5.3	7.4	229
					PROF	0		14.7	7.7	8	187
					CALIB						
					PROF						
					PROF	0		13.5	7.2	7.8	228
					PROF	1		13.4	7.2	8	228
					PROF	2		13.3	7.2	8	228
					PROF	3		13.3	7.3	8	228
					PROF	4		13.3	7.4	8	228
					PROF	5		13.2	7.4	8	229
					PROF	6	T	12	7.7	7.9	238
					PROF	7	B	11.1	7.7	7.9	240
					PROF	8		10.2	7.6	7.8	236
					PROF	9		9.2	7.1	7.6	218
					PROF	10	T	8.1	6.6	7.5	221
					PROF	11		7	5.8	7.5	226
					PROF	12	B	6.6	5.8	7.4	227
					PROF	13		6.3	5.4	7.4	228
					PROF	14		6.1	4.3	7.3	230
					PROF	15		6	4	7.3	231
					PROF	16		6	3.6	7.2	231
					PROF	17		5.9	2	7.2	234
					PROF	0		13.6	7.3	7.8	229
					CALIB						
					PROF						
					PROF	0		31.7	6.8	6.4	144
					PROF	1		31.2	6.7	6.4	144
					PROF	2		30.5	5.5	6.2	145
					PROF	2.9		29.7	3.5	6	146
					PROF	0		31.8	6.7	6.3	144
					CALIB						
					PROF						
					PROF	0		28.6	6.73	5.9	133
					PROF	1		28.4	6.64	5.9	133
					PROF	2		28.3	6.61	5.9	133
					PROF	3		27.9	5.87	5.8	134
					PROF	3.1		27.9	5.69	5.8	134
					PROF	0		28.6	6.68	5.9	133
					CALIB						
					PROF						
					PROF	0		31.11	6.86	8.71	
					PROF	1		30.13	3.46	8.28	
					PROF	2		30.09	3.22	8.24	
					PROF	3		30.06	2.8	8.15	
					PROF	4		30	2.52	8.02	
					PROF	5		29.79		7.33	
					PROF	0		31.29	6.59	8.73	
					CALIB						
					PROF						
					PROF	0		31.45	8.72	8.48	
					PROF	1		31.22	7	8.44	
					PROF	2		29.82	2.33	7.8	
					PROF	3		29.63	2.23	7.6	
					PROF	4		29.43	2.19	7.55	
					PROF	5		29.09	2.16	7.22	
					PROF	0		31.54	7.74	8.53	
					CALIB						
					PROF						
					PROF	0		27.6	8.4	9.7	222
					PROF	1		27.7	8.3	9.7	223
					PROF	2	T	27.1	0.25	8.8	231
					PROF	3		24.5	0.11	7.7	233
					PROF	4		21.4	0.11	7.2	280
					PROF	5	B	20.6	0.08	6.9	319
					PROF	5.2		20.4	0.09	6.8	320
					PROF	0		27.7	9.4	9.8	223
					CALIB						
					PROF						
					PROF	0		30.6	13.8	10.5	196
					PROF	1	T	29.6	7	10.1	178
					PROF	2	B	28.7	0.4	9.4	183
					PROF	3		25.6	0.3	7.9	227
					PROF	4		21.6	0.3	7.1	270
					PROF	5		20.2	0.3	6.9	337
					PROF	5.1		20	0.3	6.8	347
					PROF	0		31	15.5	10.5	202
					CALIB						
					PROF						
					PROF	0		19.1	7.2	9.5	29170
					PROF	1		18.8	7.2	9.5	29180
					PROF	2		18.7	7.2	9.5	29180
					PROF	3		18.4	7.2	9.5	29170
					PROF	4		18.3	7.3	9.6	29160
					PROF	5		18.2	7.3	9.6	29160
					PROF	6		18	7.3	9.6	29150
					PROF	7		17.3	7.3	9.6	29100
					PROF	8	T	16.2	7.6	9.6	29050
					PROF	9		12.6	8.2	9.6	29050
					PROF	10		10.8	8.1	9.6	28870
					PROF	11		9.8	7.9	9.5	28860
					PROF	12		8.8	7.7	9.5	28870
					PROF	13		7.4	7.5	9.5	28910
					PROF	14		6.3	7.6	9.5	28880
					PROF	15	B	6.1	5.6	9.5	28880
					PROF	16		5.7	2.2	9.5	28900
					PROF	17		5.6	1.3	9.5	28890
					PROF	18		5.5	1	9.5	28890
					PROF	19		5.4	0.7	9.5	28910
					PROF	20		5.3	0.3	9.5	28910
					PROF	22		5.2	0.2	9.5	28930
					PROF	24		5.2	0.1	4.5	28930
					PROF	26		5.2	0.1	9.5	28940
					PROF	27.5		5.1	0.1	9.5	28950
					PROF	0					
					CALIB						
					PROF						
					PROF	0		24.1	7	9.4	25200
					PROF	1		24.1	6.9	9.4	25210
					PROF	2		24.1	7	7.4	25220
					PROF	3		24.1	6.9	9.4	25230
					PROF	4		24.1	6.9	9.4	25230
					PROF	5		24.1	7	9.4	25230
					PROF	6		23.8	7.2	9.4	25210
					PROF	7		23	7	9.4	25180
					PROF	8	T	21.7	6.2	9.4	25090
					PROF	9		19	6	9.4	24960
					PROF	10		15.7	6.3	9.4	24880
					PROF	11		11.6	6.4	9.5	24840
					PROF	12		10.9	6.3	9.5	24860
					PROF	13		9.6	6.3	9.5	24900
					PROF	14	B	8	5.9	9.5	24980
					PROF	15		7.6	5.5	9.5	25000
					PROF	16		7.2	5.2	9.5	25010
					PROF	17		6.7	4.5	9.5	25030
					PROF	18		6.4	4.6	9.5	25060
					PROF	19		6	2.5	9.6	25090
					PROF	20		5.7	1.2	7.6	25110
					PROF	0		24.1	7	9.4	25240
					CALIB						
					PROF						
					PROF	0		27.1	6.9	8.4	248.9
					PROF	1		27.1	6.8	8.4	249.7
					PROF	2		27	6.9	8.4	249.5
					PROF	3		27	6.8	8.4	249.5
					PROF	4		27	6.8	8.4	249.7
					PROF	5		27	6.7	8.4	249.8
					PROF	6		27	6.6	8.4	249.7
					PROF	6.5	T	26	1	7.6	253.9
					PROF	7		24.8	0	7.4	257.8
					PROF	8	B	23.4	0	7.3	272.6
					PROF	8.5		23.2	0	7.3	274.5
					PROF	0		26.9	7	8.4	249.9
					CALIB						
					PROF						
					PROF	0		28.5	10.4	8.7	
					PROF	1		28.5	10.4	8.7	
					PROF	2		28.4	10.4	8.7	
					PROF	2.5	T	27.5	9.4	8.7	
					PROF	3		27.1	9.3	8.6	
					PROF	4	B	26.5	6.6	8.1	
					PROF	5		26.2	4.2	7.8	
					PROF	6		26.1	4.4	7.8	
					PROF	7		26.1	4.2	7.7	
					PROF	8		26	3.1	7.7	
					PROF	9		25.3	0.2	7.5	
					PROF	10		24.1	0.1	7.4	
					PROF	11		22.4	0.1	7.3	
					PROF	11.5		21.9	0.1	7.2	
					PROF	0		28.5	10.2	8.8	
					CALIB						
					PROF						
					PROF	0		25.2	1.8	8.8	294.5
					PROF	0.5		25.1	1.8	8.8	295.9
					PROF	1		24.8	1.9	8.8	294.6
					PROF	1.5		24.6	1.9	8.9	294.1
					PROF	1.9		24.3	1.5	8.7	294.7
					PROF	0		24.8	1.9	8.8	295.4
					CALIB						
					PROF						
					PROF	0		24.3	1.8	8.2	301.4
					PROF	0.5		22.7	1.4	8.2	302.5
					PROF	1		22.4	1.3	8.1	302.8
					PROF	1.5		22.2	1	7.9	304.4
					PROF	2		21.8	0.6	7.7	306.4
					PROF	0		23.9	1.8	8.5	302.7
					CALIB						
					PROF						
					PROF	0		20.42	7.35	9.09	2101
					PROF	0.5		20.36	7.12	9.09	2101
					PROF	1		20.31	7.39	9.07	2100
					PROF	0		20.42	7.34	9.07	2101
					CALIB						
					PROF						
					PROF	0		16.8	8.5	9.1	2153
					PROF	0.5		16.8	8.5	9.1	2153
					PROF	1		16.9	8.4	9.1	2150
					PROF	0		16.8	8.5	9.1	2153
					CALIB						
					PROF						
					PROF	0		16.5	7.1	8	84
					PROF	1		16.5	7.1	8.1	84
					PROF	2		16.5	7.1	8.2	84
					PROF	3		16.5	7.1	8.2	84
					PROF	4		15.6	7.4	8.3	84
					PROF	5	T	13.5	8.7	8.6	84
					PROF	6		11.4	9.3	8.7	84
					PROF	7		9.5	9.4	8.6	85
					PROF	8		8.4	9.1	8.4	86
					PROF	9		7.6	8.7	8.3	87
					PROF	10	B	6.8	7.7	8	88
					PROF	11		6	6.9	7.9	89
					PROF	12		5.7	6.7	7.7	89
					PROF	13		5.6	6.6	7.7	89
					PROF	14		5.3	6.5	7.6	90
					PROF	15		5.1	6.5	7.6	90
					PROF	16		5	6.4	7.5	90
					PROF	17		4.9	6.4	7.5	90
					PROF	18		4.7	6.3	7.5	91
					PROF	19		4.6	6.4	7.5	91
					PROF	20		4.5	6.4	7.5	91
					PROF	22		4.4	6.4	7.5	91
					PROF	24		4.4	6.4	7.5	91
					PROF	26		4.3	6.4	7.4	91
					PROF	28		4.2	6.3	7.4	91
					PROF	30		4.2	6.3	7.4	92
					PROF	32		4.2	6.2	7.4	92
					PROF	34		4.2	6.2	7.4	92
					PROF	36		4.1	6.1	7.4	92
					PROF	38		4.1	6.1	7.4	92
					PROF	40		4.1	6	7.4	92
					PROF	42		4.1	6	7.4	92
					PROF	44		4.1	5.9	7.4	92
					PROF	46		4.1	5.6	7.4	92
					PROF	47.3		4.1	5.5	7.3	92
					PROF	0		16.5	7.2	8.2	85
					CALIB						
					PROF						
					PROF	0		17.6	7.7	8.7	87
					PROF	1		17.6	7.7	8.8	87
					PROF	2		17.6	7.7	8.8	87
					PROF	3		17.5	7.8	8.9	87
					PROF	4		17.4	7.8	8.9	87
					PROF	5		17.3	7.8	8.9	87
					PROF	6	T	15.5	8.8	8.9	88
					PROF	7		13.6	9.7	8.9	88
					PROF	8		10.2	9.8	8.8	87
					PROF	9		8.9	8.9	8.4	86
					PROF	10		7.8	8.2	8.3	87
					PROF	11		6.8	7.3	8.1	87
					PROF	12	B	6.5	6.6	7.9	88
					PROF	13		6.1	6.5	7.8	88
					PROF	14		5.7	6.2	7.8	88
					PROF	15		5.4	6.3	7.7	89
					PROF	16		5.2	5.8	7.7	89
					PROF	17		5	5.8	7.7	89
					PROF	18		4.9	5.8	7.7	89
					PROF	19		4.9	5.9	7.7	89
					PROF	20		4.7	5.9	7.6	90
					PROF	22		4.6	5.8	7.6	90
					PROF	24		4.6	5.8	7.6	90
					PROF	26		4.5	5.8	7.6	90
					PROF	28		4.5	5.8	7.6	90
					PROF	30		4.4	5.7	7.6	90
					PROF	32		4.3	5.8	7.6	90
					PROF	34		4.3	5.7	7.6	90
					PROF	36		4.3	5.6	7.5	90
					PROF	38		4.3	5.6	7.5	90
					PROF	40		4.3	5.8	7.5	90
					PROF	42		4.2	5.3	7.5	90
					PROF	44		4.2	5.1	7.5	91
					PROF	46		4.2	4.8	7.4	91
					PROF	47		4.2	1.2	7.4	120
					PROF	0		17.6	7.6	8.7	87
					CALIB						
					PROF						
					PROF	0		27.1	9.2	8.5	
					PROF	0.5		28.9	8.3	8.3	
					PROF	1		28.8	8	8.3	
					PROF	1.5		28.7	7.7	8.2	
					PROF	2		28.5	6.1	7.8	
					PROF	2.5		28.3	2.5	7.3	
					PROF	0		29.1	9	8.5	
					CALIB						
					PROF						
					PROF	0		29.5	8.9	8.6	
					PROF	0.5		29.1	8.1	8.4	
					PROF	1		28.9	7.2	8.2	
					PROF	1.5		28.8	6.7	8.1	
					PROF	2		28.8	6	7.9	
					PROF	2.5		28.6	4.9	7.7	
					PROF	3		28.5	1.9	7.3	
					PROF	0		29.5	8.9	8.6	
					CALIB						
					PROF						
					PROF	0	T	22.6	7.6	7.8	59.9
					PROF	1		21.6	7.1	7.6	60
					PROF	2		17.8	8.3	7.6	59.6
					PROF	3		12.4	1.8	7.2	59.3
					PROF	4		8.3	0.8	7.1	61.2
					PROF	5	B	6.9	0.6	6.9	66.6
					PROF	6		6.2	0.7	6.8	68.5
					PROF	7		5.7	0.5	6.6	89.6
					PROF	8		5.4	0.8	6.4	190
					PROF	0		23	7.6	7.3	60.3
					CALIB						
					PROF						
					PROF	0		17.6	8.9	7.7	59.3
					PROF	1		17.2	8.7	7.7	59.3
					PROF	2		17.2	8.2	7.7	59.4
					PROF	3	T	16.9	4.2	7.2	59.2
					PROF	4		11.9	0.4	6.7	66
					PROF	5		8.5	0.3	6.7	77.2
					PROF	6	B	7.3	0.3	6.7	85
					PROF	7		6.5	0.3	6.6	136.9
					PROF	7.5		6.1	0.3	6.5	183
					PROF	0		17.5	8.7	7.7	59.3
					CALIB						
					PROF						
					PROF	0		22.01	6.46	8.72	4308
					PROF	0.5		22	6.5	8.72	4308
					PROF	1		22	6.4	8.72	4309
					PROF	1.4		22	6.2	8.72	4310
					PROF	0		22.01	6.43	8.74	4308
					CALIB						
					PROF						
					PROF	0		22.34	6.8	9.05	4753
					PROF	0.5		22.4	6.63	9.05	4749
					PROF	1		22.08	6.47	9.05	4746
					PROF	1.5		22.05	4.86	9.06	4739
					PROF	0		22.2	6.43	9.05	4747
					CALIB						
					PROF						
					PROF	0		23.1	6.4	8	208
					PROF	1		22.6	6.1	8	208
					PROF	1.1		22.5	6.2	8.1	208
					CALIB						
					PROF						
					PROF	0		18.9	7.1	8.8	227
					PROF	0.5		18.8	6.8	9.1	22.7
					PROF	1		18.7	6.8	9.1	228
					PROF	1.5		18.6	6.8	9.1	228
					PROF	1.8		18.5	6.7	9.1	227
					PROF	0		18.9	6.9	9	227
					CALIB						
					PROF						
					PROF	0		22.7	10.4	9.5	112.4
					PROF	1		22.6	10.5	9.5	112.1
					PROF	2		22.5	10.2	9.4	112.3
					PROF	3	T	22.3	10.1	9.4	112.7
					PROF	4		21.3	7.7	8.6	119
					PROF	5		18.7	2.6	7.6	125.2
					PROF	6		15.6	0.4	7.3	107.8
					PROF	7		13.7	0.3	7.2	97.8
					PROF	8		12.5	0.3	7.1	90.6
					PROF	9	B	11.7	0.3	7	86.5
					PROF	10		11	0.3	7	83.8
					PROF	11		10.7	0.3	7	82.7
					PROF	12		9.9	0.3	6.9	81.8
					PROF	13		9.3	0.3	6.9	80.1
					PROF	13.7		9.1	0.3	6.9	81.2
					PROF	0		22.7	10.2	9.5	112.3
					CALIB						
					PROF						
					PROF	0		17.7	9	9	116.2
					PROF	1		17.4	9	9	116.3
					PROF	2		17.3	8.5	8.8	116.4
					PROF	3		17.3	8.4	8.8	116.3
					PROF	4		17.2	7.9	8.6	116.3
					PROF	5	T	16.5	6.7	8.1	117.2
					PROF	6		14.8	0.4	7.3	107.2
					PROF	7		13.1	0.3	7.1	94.6
					PROF	8	B	11.7	0.3	7	86.9
					PROF	9		10.8	0.3	6.9	85.1
					PROF	10		10.1	0.3	7	87.9
					PROF	11		9.6	0.3	6.9	95.1
					PROF	12		9.4	0.3	6.9	99.7
					PROF	13		9.3	0.3	7	103.2
					PROF	14		9.3	0.3	7.1	105.4
					PROF	15		9.1	0.2	7.1	108
					PROF	15.5		9.1	0.3	7.1	110
					PROF	0		17.9	9.1	9	116.3
					CALIB						
					PROF						
					PROF	0		25.7	9.37	8.7	59.9
					PROF	1		25	9.4	8.6	59.5
					PROF	2		24.6	9.5	8.6	59.3
					PROF	3		24.5	9.5	8.6	59.1
					PROF	4		24.2	9.3	8.4	58.9
					PROF	5	T	22.8	4.6	6.8	61.8
					PROF	6		21.8	3.3	6.5	59.7
					PROF	7	B	20.9	3.6	6.5	57.6
					PROF	8		20.4	3.3	6.5	58
					PROF	9		20.1	3.1	6.5	58.1
					PROF	10	T	19.7	2.3	6.5	59.6
					PROF	11		19	1.5	6.5	60.4
					PROF	12		18	0.9	6.6	64.2
					PROF	13		16.6	0.3	6.6	67.7
					PROF	14		14.9	0.2	6.6	67.5
					PROF	14.5	B	14.6	0.2	6.6	66.4
					PROF	0		25.1	10.2	8.7	60.4
					CALIB						
					PROF						
					PROF	0		27.6	8.3	9.3	71.2
					PROF	1		27.4	8.4	9.3	71.3
					PROF	2		27.1	8.2	9.3	71.4
					PROF	3		26.1	6.6	8.5	64.7
					PROF	4		25.1	3.7	7.5	72
					PROF	5		24.2	3.8	6.9	72.3
					PROF	6		23.4	2.7	6.6	69.3
					PROF	7		22.8	1.4	6.4	64.2
					PROF	8		22.3	0.6	6.3	62
					PROF	8.6		22.1	0.5	6.2	61.3
					PROF	0		27.3	8.3	9.3	72.1
					CALIB						
					PROF						
					PROF	0		17.3	7.4	6.8	
					PROF	1		17.3	7.5	7.1	
					PROF	2	T	17.1	7.5	7.1	
					PROF	3		14.8	7.1	6.8	
					PROF	4		10.5	6.5	6.3	
					PROF	5		7.8	6	6.2	
					PROF	6	B	6.4	5.1	6.1	
					PROF	7		5.8	4.2	6	
					PROF	7.2		5.7	3.6	6	
					PROF	0		17.4	7.1	7.2	
					CALIB						
					PROF						
					PROF	0		21.8	7	7.8	
					PROF	1		21.2	7.3	7.7	
					PROF	2	T	20.6	7	7.6	
					PROF	3		19.3	6.1	7.4	
					PROF	4		15.1	6.1	7.3	
					PROF	5		11.3	4.7	7.4	
					PROF	6		8.4	2.6	7.3	
					PROF	0		21.3	6.9	7.2	
					CALIB						
					PROF						
					PROF	0		27.4	7.3	9.6	
					PROF	0.5		27.4	7.1	9.6	
					PROF	1		27.4	7.1	9.6	
					PROF	1.5		27.4	7	9.6	
					PROF	2		27.4	6.6	9.6	
					PROF	2.5		27.4	6.6	9.6	
					PROF	3		27.3	6.4	9.5	
					PROF	3.2		27.3	6.2	9.5	
					PROF	0		27.5	7.2	9.5	
					CALIB						
					PROF						
					PROF	0		28.3	6.1	9.3	
					PROF	0.5		28.3	5.9	9.3	
					PROF	1		28.3	5.7	9.3	
					PROF	1.5		28.3	5.5	9.3	
					PROF	2		28.3	5.4	9.3	
					PROF	2.5		28.3	5.3	9.3	
					PROF	3		28.3	5.3	9.3	
					PROF	3.5		28.3	5.3	9.2	
					PROF	0		28.3	6	9.3	
					CALIB						
					PROF						
					PROF	0		23.8	9.3	8.6	578
					PROF	1		23.9	9.1	8.6	578
					PROF	2		23.9	9.1	8.6	578
					PROF	3		23.9	9.3	8.6	578
					PROF	4		23.9	9.4	8.6	578
					PROF	5	T	23.8	8.8	8.6	578
					PROF	6		22.9	8.7	8.5	587
					PROF	7		19.2	9	8.4	600
					PROF	8		16	8.5	8.3	604
					PROF	9		13.5	8.7	8.3	608
					PROF	10		10.9	9.2	8.3	612
					PROF	11		9.2	9.1	8.3	621
					PROF	12		8.4	8.3	8.2	623
					PROF	13	B	8	7.9	8.2	622
					PROF	14		7.8	7.8	8.1	621
					PROF	15		7.5	7.4	8.1	624
					PROF	16		7.3	5.3	7.9	620
					PROF	17		7.1	2.5	7.8	621
					PROF	18		6.9	6.4	7.7	625
					PROF	18.5		6.8	0.3	7.7	627
					PROF	18.8					
					PROF	0		23.9	9.2	8.7	576
					CALIB						
					PROF						
					PROF	0		25.2	8.4	8.4	533
					PROF	1		25.1	8.1	8.4	532
					PROF	2		25	8.4	8.3	533
					PROF	3		24.8	8.3	8.3	534
					PROF	4		24.1	8.8	8.3	535
					PROF	5		23.4	8.4	8.3	537
					PROF	6		22.9	7.1	8.2	544
					PROF	7		21.8	5.8	8	555
					PROF	8	T	19.6	4.1	7.3	582
					PROF	9		17.3	3.3	7.6	601
					PROF	10		12.3	4.2	7.7	612
					PROF	11		10.7	4	7.7	617
					PROF	12		9.3	3.3	7.7	701
					PROF	13	B	8.9	2.5	7.6	800
					PROF	14		8.4	1.2	7.5	1013
					PROF	15		8.1	0.9	7.4	1159
					PROF	16		7.8	0.84	7.4	1180
					PROF	17		7.5	0.82	7.4	1190
					PROF	18		7.3	0.75	7.3	1211
					PROF	18.5					
					PROF	0		25.2	8.3	8.2	950
					CALIB						
					PROF						
					PROF	0		20.23	8.52	5.98	0.022
					PROF	1		20.25	8.17	5.41	0.022
					PROF	2		20.23	8.11	5.33	0.022
					PROF	3		20.23	8.15	5.3	0.022
					PROF	4		20.21	8.15	5.28	0.022
					PROF	5		20.2	8.16	5.26	0.022
					PROF	6		20.2	8.14	5.26	0.022
					PROF	7		20.19	8.13	5.26	0.022
					PROF	8		20.19	8.2	5.25	0.022
					PROF	9		20.18	8.16	5.25	0.021
					PROF	10		20.17	8.1	5.24	0.021
					PROF	0		20.23	8.08	5.24	0.021
					CALIB						
					PROF						
					PROF	0		27.2	8.53	6.79	17
					PROF	0.5		26.1	8.6	6.78	17
					PROF	1		25.9	8.55	6.81	17
					PROF	1.5		25.6	8.58	6.81	17
					PROF	2		25.1	8.74	6.78	17
					PROF	2.5		23.3	9.68	7.02	15
					PROF	3		21.9	9.8	7.1	15
					PROF	3.5		19.7	10.12	6.91	14
					PROF	4		18.3	10.28	6.68	13
					PROF	4.5		15.72	9.83	6.3	13
					PROF	5		13.7	10.6	6.22	12
					PROF	5.5		10.7	12.1	6.2	11
					PROF	6		8.36	12.1	6.13	10
					PROF	7		6.68	12.1	6.1	10
					PROF	8		6.14	12.1	6.1	10
					PROF	9		5.99	12.1	5.99	10
					PROF	11		5.44	11.8	6	10
					PROF	12		5.16	11.5	6	10
					PROF	13		5.09	11.6	6.01	10
					PROF	14		5.01	11.7	6	10
					PROF	15		5	11.5	5.99	10
					PROF	16		5	11.5	5.98	10
					PROF	17		4.96	11.5	5.98	10
					PROF	18		4.91	11.3	5.98	10
					PROF	19		4.89	11.3	5.98	10
					PROF	20		4.88	11.2	5.98	10
					PROF	22		4.86	11	5.97	10
					PROF	24		4.84	10.9	5.96	10
					PROF	26		4.24	10.9	5.97	10
					PROF	28		4.83	10.8	5.97	10
					PROF	30		4.22	10.6	5.97	10
					PROF	32		4.82	10.4	5.97	10
					PROF	0		27.1	8.9	6.84	17
					CALIB						
					PROF						
					PROF	0		25.7	7.1	8.1	278
					PROF	0.5		25.8	7.1	8.1	276
					PROF	1		25.7	7	8.1	278
					PROF	1.4		25.8	7.1	8	276
					PROF	0		25.8	7.3	8.2	275
					CALIB						
					PROF						
					PROF	0		29.8	8.4	8.3	290
					PROF	0.5		29.8	8.4	8.2	290
					PROF	1		29	8.2	8.2	290
					PROF	1.3		28.5	6.3	7.9	291
					PROF	0		29.9	8.4	8.3	290
					CALIB						
					PROF						
					PROF	0		21.8	7.99	8.5	460
					PROF	1		21.7	7.86	8.5	461
					PROF	2		21.3	7.76	8.45	461
					PROF	3		20.7	7.4	8.4	460
					PROF	4	T	20.2	5.5	8.3	462
					PROF	5		18.96	0.64	7.8	469
					PROF	6	B	8.95	0.37	7.8	468
					PROF	0		21.6	7.6	8.47	461
					CALIB						
					PROF						
					PROF	0		18.55	8.92	8.47	453
					PROF	1	T	18.35	8.6	8.44	451
					PROF	2	B	16.5	7.47	8.3	439
					PROF	0		18.58	9.11	8.54	452
					CALIB						
					PROF						
					PROF	0		26.1	5.6	7.8	
					PROF	1	T	25	5.4	7.8	
					PROF	2	B	24.6	5.4	7.7	
					PROF	3		24.3	5.1	7.7	
					PROF	3.5		24.1	4.3	7.4	
					PROF	0		26.1	5.8	7.8	
					CALIB						
					PROF						
					PROF	0		26.5	9.25	8.62	185
					PROF	1		26.6	9.24	8.58	185
					PROF	2		26.5	9.15	8.65	186
					PROF	3		26.5	9.16	8.63	186
					PROF	4		26.4	9.26	8.62	185
					PROF	5	T	24.9	9.42	8.57	187
					PROF	6		23.9	8.28	8.51	189
					PROF	7	B	22.8	7.22	8.46	189
					PROF	8		19.5	1.74	7.55	201
					PROF	9		16.2	0.38	7.45	202
					PROF	10		12.8	0.42	7.42	207
					PROF	11		11.7	0.26	7.29	218
					PROF	12		10	0.17	7.26	245
					PROF	0		26.6	9.1	8.62	186
					CALIB						
					PROF						
					PROF	0		25.3	8.87	8.4	0.362
					PROF	1		25.38	8.81	8.41	0.362
					PROF	2		25.04	8.86	8.41	0.362
					PROF	3		24.47	8.37	8.28	0.362
					PROF	4		23.52	8.11	8.19	0.361
					PROF	5		23.31	7.55	8.04	0.361
					PROF	6		22.89	6.07	7.74	0.363
					PROF	7	T	19.27	1.3	7.18	0.357
					PROF	8		15.61	1.1	7.12	0.342
					PROF	9		12.54	0.9	7.11	0.335
					PROF	10	B	11.95	0.9	7.11	0.337
					PROF	11		11.98	0.13	7.16	0.338
					PROF	12		11.96	0.12	7.17	0.339
					PROF	0		25.55	8.87	8.41	0.362
					CALIB						
					PROF						
					PROF	0		30.1	11.8	9.5	194
					PROF	1		29.6	11.7	9.6	194
					PROF	2		28.9	7.5	9.3	196
					PROF	3		27.8	3	8.4	204
					PROF	4		26	0.7	7.9	210
					PROF	5		24.5	0.4	8.6	213
					PROF	6		20.2	0.2	9.5	227
					PROF	7		16.9	0.2	9.7	248
					PROF	8		14.1	0	9.7	281
					PROF	8.5		13.5	0	9.4	291
					PROF	0		30	11.4	9.8	194
					CALIB						
					PROF						
					PROF	0.200000003		20.8	9	8.5	132.2
					PROF	1		20.8	9	8.5	133
					PROF	2		20.6	9	8.6	131.8
					PROF	3		20.4	8.9	8.5	132.7
					PROF	4		19	7.8	8	133.3
					PROF	5		17.8	7.1	7.8	131.3
					PROF	6		14.5	6.7	7.7	132.4
					PROF	7		10.9	4.9	7.5	132.6
					PROF	8		8.9	3.2	7.4	133.1
					PROF	9		7.8	1.6	7.3	136.2
					PROF	10		7.2	0.7	7.2	141.6
					PROF	11		7	0.3	7	149.7
